person_id;item_id;booklet_id;response;geslacht
p481;i4;1;1;1
p484;i4;1;1;2
p487;i4;1;1;1
p490;i4;1;0;1
p493;i4;1;0;2
p496;i4;1;1;2
p499;i4;1;0;2
p502;i4;1;1;1
p505;i4;1;0;1
p508;i4;1;0;1
p511;i4;1;0;1
p514;i4;1;1;1
p517;i4;1;0;1
p520;i4;1;0;1
p523;i4;1;0;1
p526;i4;1;0;1
p529;i4;1;1;2
p532;i4;1;0;1
p535;i4;1;1;1
p538;i4;1;1;2
p541;i4;1;1;2
p544;i4;1;1;1
p547;i4;1;1;1
p550;i4;1;0;1
p553;i4;1;0;2
p556;i4;1;1;2
p559;i4;1;1;2
p562;i4;1;1;1
p565;i4;1;1;2
p568;i4;1;0;1
p571;i4;1;1;2
p574;i4;1;1;2
p577;i4;1;1;2
p580;i4;1;0;1
p583;i4;1;0;2
p586;i4;1;1;2
p589;i4;1;1;2
p592;i4;1;1;2
p595;i4;1;1;1
p598;i4;1;0;2
p601;i4;1;0;1
p604;i4;1;1;1
p607;i4;1;0;1
p610;i4;1;1;1
p613;i4;1;1;1
p616;i4;1;0;1
p619;i4;1;0;2
p622;i4;1;0;1
p625;i4;1;1;2
p628;i4;1;1;1
p631;i4;1;0;1
p634;i4;1;0;1
p637;i4;1;1;2
p640;i4;1;0;2
p643;i4;1;1;2
p646;i4;1;0;2
p649;i4;1;0;2
p652;i4;1;1;1
p655;i4;1;1;2
p658;i4;1;1;1
p661;i4;1;1;1
p664;i4;1;0;2
p667;i4;1;1;2
p670;i4;1;1;2
p673;i4;1;1;2
p676;i4;1;1;1
p679;i4;1;0;1
p682;i4;1;1;2
p685;i4;1;0;1
p688;i4;1;0;1
p691;i4;1;1;1
p694;i4;1;0;2
p697;i4;1;1;1
p700;i4;1;0;2
p703;i4;1;0;1
p706;i4;1;1;1
p709;i4;1;1;1
p712;i4;1;0;1
p715;i4;1;1;1
p718;i4;1;1;2
p721;i4;1;1;1
p724;i4;1;1;2
p727;i4;1;1;2
p730;i4;1;1;2
p733;i4;1;0;2
p736;i4;1;0;1
p739;i4;1;1;1
p742;i4;1;1;2
p745;i4;1;1;2
p748;i4;1;1;2
p751;i4;1;1;2
p754;i4;1;1;2
p757;i4;1;1;2
p760;i4;1;0;2
p763;i4;1;1;2
p766;i4;1;1;2
p769;i4;1;0;1
p772;i4;1;1;2
p775;i4;1;0;2
p778;i4;1;1;1
p781;i4;1;1;1
p784;i4;1;1;2
p787;i4;1;0;1
p790;i4;1;1;2
p793;i4;1;1;2
p796;i4;1;1;1
p799;i4;1;1;1
p802;i4;1;0;1
p805;i4;1;0;1
p808;i4;1;1;2
p811;i4;1;1;2
p814;i4;1;1;2
p817;i4;1;0;1
p820;i4;1;1;2
p823;i4;1;1;1
p826;i4;1;1;2
p829;i4;1;1;1
p832;i4;1;1;1
p835;i4;1;1;2
p838;i4;1;0;2
p841;i4;1;0;2
p844;i4;1;0;2
p847;i4;1;1;2
p850;i4;1;1;1
p853;i4;1;1;1
p856;i4;1;0;2
p859;i4;1;1;1
p862;i4;1;1;1
p865;i4;1;1;2
p868;i4;1;1;1
p871;i4;1;0;2
p874;i4;1;0;2
p877;i4;1;1;2
p880;i4;1;1;2
p883;i4;1;0;1
p886;i4;1;1;1
p889;i4;1;1;1
p892;i4;1;0;1
p895;i4;1;1;2
p898;i4;1;1;1
p901;i4;1;0;1
p904;i4;1;1;1
p907;i4;1;0;2
p910;i4;1;1;1
p913;i4;1;1;2
p916;i4;1;0;1
p919;i4;1;1;2
p922;i4;1;1;1
p925;i4;1;1;2
p928;i4;1;1;1
p931;i4;1;0;2
p934;i4;1;1;1
p937;i4;1;1;2
p940;i4;1;1;2
p943;i4;1;0;2
p946;i4;1;0;1
p949;i4;1;1;1
p952;i4;1;0;1
p955;i4;1;0;2
p958;i4;1;1;2
p961;i4;1;1;2
p964;i4;1;1;2
p967;i4;1;0;2
p970;i4;1;1;2
p973;i4;1;1;2
p976;i4;1;1;2
p979;i4;1;0;2
p982;i4;1;1;2
p985;i4;1;1;1
p988;i4;1;1;1
p991;i4;1;1;2
p994;i4;1;1;1
p997;i4;1;1;1
p1000;i4;1;1;1
p1;i5;1;1;1
p4;i5;1;1;1
p7;i5;1;0;1
p10;i5;1;0;2
p13;i5;1;1;1
p16;i5;1;1;2
p19;i5;1;1;2
p22;i5;1;0;1
p25;i5;1;0;2
p28;i5;1;0;1
p31;i5;1;0;1
p34;i5;1;0;2
p37;i5;1;1;1
p40;i5;1;1;1
p43;i5;1;1;2
p46;i5;1;0;1
p49;i5;1;0;2
p52;i5;1;0;1
p55;i5;1;0;1
p58;i5;1;1;2
p61;i5;1;1;2
p64;i5;1;1;2
p67;i5;1;1;2
p70;i5;1;1;2
p73;i5;1;1;2
p76;i5;1;0;1
p79;i5;1;0;1
p82;i5;1;0;2
p85;i5;1;1;2
p88;i5;1;0;1
p91;i5;1;0;1
p94;i5;1;1;2
p97;i5;1;0;1
p100;i5;1;0;2
p103;i5;1;1;2
p106;i5;1;0;2
p109;i5;1;1;2
p112;i5;1;1;2
p115;i5;1;0;2
p118;i5;1;1;2
p121;i5;1;0;1
p124;i5;1;0;2
p127;i5;1;1;1
p130;i5;1;0;2
p133;i5;1;1;2
p136;i5;1;1;2
p139;i5;1;0;1
p142;i5;1;1;2
p145;i5;1;1;1
p148;i5;1;1;2
p151;i5;1;1;1
p154;i5;1;1;2
p157;i5;1;1;2
p160;i5;1;1;1
p163;i5;1;1;1
p166;i5;1;1;1
p169;i5;1;0;1
p172;i5;1;1;2
p175;i5;1;0;2
p178;i5;1;0;1
p181;i5;1;1;2
p184;i5;1;1;2
p187;i5;1;0;1
p190;i5;1;1;1
p193;i5;1;1;2
p196;i5;1;1;1
p199;i5;1;1;1
p202;i5;1;1;2
p205;i5;1;1;1
p208;i5;1;1;2
p211;i5;1;1;1
p214;i5;1;1;1
p217;i5;1;0;1
p220;i5;1;0;1
p223;i5;1;0;1
p226;i5;1;1;2
p229;i5;1;1;1
p232;i5;1;0;1
p235;i5;1;1;1
p238;i5;1;1;1
p241;i5;1;0;2
p244;i5;1;1;2
p247;i5;1;1;1
p250;i5;1;1;2
p253;i5;1;0;2
p256;i5;1;1;2
p259;i5;1;0;2
p262;i5;1;0;2
p265;i5;1;0;1
p268;i5;1;0;1
p271;i5;1;0;1
p274;i5;1;1;2
p277;i5;1;1;1
p280;i5;1;1;2
p283;i5;1;1;2
p286;i5;1;0;2
p289;i5;1;0;1
p292;i5;1;0;1
p295;i5;1;1;1
p298;i5;1;0;2
p301;i5;1;1;2
p304;i5;1;0;2
p307;i5;1;1;1
p310;i5;1;1;1
p313;i5;1;1;1
p316;i5;1;0;2
p319;i5;1;0;2
p322;i5;1;1;2
p325;i5;1;1;2
p328;i5;1;0;2
p331;i5;1;0;1
p334;i5;1;1;1
p337;i5;1;1;1
p340;i5;1;1;2
p343;i5;1;0;1
p346;i5;1;1;1
p349;i5;1;0;1
p352;i5;1;0;1
p355;i5;1;1;2
p358;i5;1;1;2
p361;i5;1;1;1
p364;i5;1;1;1
p367;i5;1;1;2
p370;i5;1;0;1
p373;i5;1;1;2
p376;i5;1;1;1
p379;i5;1;0;1
p382;i5;1;1;2
p385;i5;1;0;1
p388;i5;1;0;2
p391;i5;1;0;1
p394;i5;1;0;1
p397;i5;1;0;1
p400;i5;1;0;1
p403;i5;1;0;1
p406;i5;1;1;2
p409;i5;1;0;1
p412;i5;1;0;2
p415;i5;1;1;1
p418;i5;1;0;2
p421;i5;1;1;2
p424;i5;1;1;1
p427;i5;1;1;1
p430;i5;1;0;1
p433;i5;1;1;1
p436;i5;1;1;2
p439;i5;1;1;2
p442;i5;1;1;2
p445;i5;1;0;1
p448;i5;1;1;2
p451;i5;1;1;2
p454;i5;1;0;2
p457;i5;1;1;1
p460;i5;1;1;2
p463;i5;1;0;1
p466;i5;1;0;1
p469;i5;1;1;1
p472;i5;1;1;1
p475;i5;1;1;1
p478;i5;1;1;2
p481;i5;1;1;1
p484;i5;1;1;2
p487;i5;1;1;1
p490;i5;1;1;1
p493;i5;1;0;2
p496;i5;1;1;2
p499;i5;1;0;2
p502;i5;1;0;1
p505;i5;1;1;1
p508;i5;1;0;1
p511;i5;1;0;1
p514;i5;1;0;1
p517;i5;1;1;1
p520;i5;1;0;1
p523;i5;1;0;1
p526;i5;1;1;1
p529;i5;1;1;2
p532;i5;1;0;1
p535;i5;1;1;1
p538;i5;1;1;2
p541;i5;1;1;2
p544;i5;1;0;1
p547;i5;1;1;1
p550;i5;1;1;1
p553;i5;1;1;2
p556;i5;1;1;2
p559;i5;1;1;2
p562;i5;1;1;1
p565;i5;1;0;2
p568;i5;1;1;1
p571;i5;1;1;2
p574;i5;1;0;2
p577;i5;1;1;2
p580;i5;1;1;1
p583;i5;1;1;2
p586;i5;1;1;2
p589;i5;1;1;2
p592;i5;1;1;2
p595;i5;1;1;1
p598;i5;1;0;2
p601;i5;1;0;1
p604;i5;1;1;1
p607;i5;1;0;1
p610;i5;1;1;1
p613;i5;1;0;1
p616;i5;1;1;1
p619;i5;1;1;2
p622;i5;1;0;1
p625;i5;1;1;2
p628;i5;1;0;1
p631;i5;1;0;1
p634;i5;1;0;1
p637;i5;1;1;2
p640;i5;1;1;2
p643;i5;1;1;2
p646;i5;1;1;2
p649;i5;1;0;2
p652;i5;1;1;1
p655;i5;1;1;2
p658;i5;1;1;1
p661;i5;1;0;1
p664;i5;1;1;2
p667;i5;1;1;2
p670;i5;1;0;2
p673;i5;1;1;2
p676;i5;1;1;1
p679;i5;1;0;1
p682;i5;1;1;2
p685;i5;1;0;1
p688;i5;1;1;1
p691;i5;1;0;1
p694;i5;1;1;2
p697;i5;1;0;1
p700;i5;1;1;2
p703;i5;1;1;1
p706;i5;1;0;1
p709;i5;1;0;1
p712;i5;1;1;1
p715;i5;1;0;1
p718;i5;1;1;2
p721;i5;1;1;1
p724;i5;1;1;2
p727;i5;1;1;2
p730;i5;1;1;2
p733;i5;1;0;2
p736;i5;1;1;1
p739;i5;1;1;1
p742;i5;1;1;2
p745;i5;1;0;2
p748;i5;1;0;2
p751;i5;1;1;2
p754;i5;1;0;2
p757;i5;1;1;2
p760;i5;1;1;2
p763;i5;1;1;2
p766;i5;1;1;2
p769;i5;1;1;1
p772;i5;1;1;2
p775;i5;1;0;2
p778;i5;1;1;1
p781;i5;1;1;1
p784;i5;1;0;2
p787;i5;1;1;1
p790;i5;1;1;2
p793;i5;1;0;2
p796;i5;1;1;1
p799;i5;1;0;1
p802;i5;1;0;1
p805;i5;1;0;1
p808;i5;1;1;2
p811;i5;1;1;2
p814;i5;1;1;2
p817;i5;1;0;1
p820;i5;1;1;2
p823;i5;1;1;1
p826;i5;1;1;2
p829;i5;1;0;1
p832;i5;1;1;1
p835;i5;1;1;2
p838;i5;1;1;2
p841;i5;1;1;2
p844;i5;1;0;2
p847;i5;1;1;2
p850;i5;1;1;1
p853;i5;1;0;1
p856;i5;1;1;2
p859;i5;1;1;1
p862;i5;1;1;1
p865;i5;1;1;2
p868;i5;1;1;1
p871;i5;1;1;2
p874;i5;1;0;2
p877;i5;1;1;2
p880;i5;1;0;2
p883;i5;1;0;1
p886;i5;1;0;1
p889;i5;1;1;1
p892;i5;1;0;1
p895;i5;1;0;2
p898;i5;1;1;1
p901;i5;1;1;1
p904;i5;1;1;1
p907;i5;1;1;2
p910;i5;1;1;1
p913;i5;1;1;2
p916;i5;1;1;1
p919;i5;1;1;2
p922;i5;1;1;1
p925;i5;1;0;2
p928;i5;1;0;1
p931;i5;1;1;2
p934;i5;1;1;1
p937;i5;1;0;2
p940;i5;1;0;2
p943;i5;1;1;2
p946;i5;1;1;1
p949;i5;1;1;1
p952;i5;1;1;1
p955;i5;1;0;2
p958;i5;1;1;2
p961;i5;1;1;2
p964;i5;1;1;2
p967;i5;1;1;2
p970;i5;1;0;2
p973;i5;1;0;2
p976;i5;1;1;2
p979;i5;1;1;2
p982;i5;1;1;2
p985;i5;1;1;1
p988;i5;1;0;1
p991;i5;1;0;2
p994;i5;1;0;1
p997;i5;1;1;1
p1000;i5;1;1;1
p1;i6;1;0;1
p4;i6;1;1;1
p7;i6;1;0;1
p10;i6;1;1;2
p13;i6;1;1;1
p16;i6;1;1;2
p19;i6;1;1;2
p22;i6;1;1;1
p25;i6;1;0;2
p28;i6;1;1;1
p31;i6;1;0;1
p34;i6;1;0;2
p37;i6;1;0;1
p40;i6;1;1;1
p43;i6;1;1;2
p46;i6;1;0;1
p49;i6;1;0;2
p52;i6;1;0;1
p55;i6;1;0;1
p58;i6;1;1;2
p61;i6;1;1;2
p64;i6;1;1;2
p67;i6;1;0;2
p70;i6;1;1;2
p73;i6;1;1;2
p76;i6;1;1;1
p79;i6;1;1;1
p82;i6;1;1;2
p85;i6;1;1;2
p88;i6;1;0;1
p91;i6;1;1;1
p94;i6;1;1;2
p97;i6;1;0;1
p100;i6;1;0;2
p103;i6;1;1;2
p106;i6;1;0;2
p109;i6;1;0;2
p112;i6;1;1;2
p115;i6;1;1;2
p118;i6;1;1;2
p121;i6;1;0;1
p124;i6;1;0;2
p127;i6;1;1;1
p130;i6;1;1;2
p133;i6;1;1;2
p136;i6;1;1;2
p139;i6;1;0;1
p142;i6;1;1;2
p145;i6;1;0;1
p148;i6;1;1;2
p151;i6;1;1;1
p154;i6;1;1;2
p157;i6;1;1;2
p160;i6;1;1;1
p163;i6;1;0;1
p166;i6;1;0;1
p169;i6;1;1;1
p172;i6;1;0;2
p175;i6;1;0;2
p178;i6;1;1;1
p181;i6;1;1;2
p184;i6;1;1;2
p187;i6;1;1;1
p190;i6;1;0;1
p193;i6;1;0;2
p196;i6;1;1;1
p199;i6;1;0;1
p202;i6;1;0;2
p205;i6;1;0;1
p208;i6;1;0;2
p211;i6;1;1;1
p214;i6;1;0;1
p217;i6;1;0;1
p220;i6;1;1;1
p223;i6;1;0;1
p226;i6;1;0;2
p229;i6;1;1;1
p232;i6;1;0;1
p235;i6;1;0;1
p238;i6;1;0;1
p241;i6;1;1;2
p244;i6;1;0;2
p247;i6;1;1;1
p250;i6;1;0;2
p253;i6;1;0;2
p256;i6;1;0;2
p259;i6;1;0;2
p262;i6;1;0;2
p265;i6;1;1;1
p268;i6;1;1;1
p271;i6;1;1;1
p274;i6;1;0;2
p277;i6;1;0;1
p280;i6;1;1;2
p283;i6;1;1;2
p286;i6;1;1;2
p289;i6;1;1;1
p292;i6;1;1;1
p295;i6;1;1;1
p298;i6;1;0;2
p301;i6;1;1;2
p304;i6;1;0;2
p307;i6;1;1;1
p310;i6;1;1;1
p313;i6;1;1;1
p316;i6;1;1;2
p319;i6;1;1;2
p322;i6;1;1;2
p325;i6;1;1;2
p328;i6;1;0;2
p331;i6;1;0;1
p334;i6;1;0;1
p337;i6;1;1;1
p340;i6;1;1;2
p343;i6;1;1;1
p346;i6;1;1;1
p349;i6;1;0;1
p352;i6;1;0;1
p355;i6;1;1;2
p358;i6;1;1;2
p361;i6;1;1;1
p364;i6;1;1;1
p367;i6;1;1;2
p370;i6;1;1;1
p373;i6;1;1;2
p376;i6;1;0;1
p379;i6;1;0;1
p382;i6;1;1;2
p385;i6;1;0;1
p388;i6;1;0;2
p391;i6;1;1;1
p394;i6;1;0;1
p397;i6;1;1;1
p400;i6;1;0;1
p403;i6;1;1;1
p406;i6;1;1;2
p409;i6;1;0;1
p412;i6;1;1;2
p415;i6;1;1;1
p418;i6;1;1;2
p421;i6;1;0;2
p424;i6;1;1;1
p427;i6;1;1;1
p430;i6;1;1;1
p433;i6;1;1;1
p436;i6;1;1;2
p439;i6;1;1;2
p442;i6;1;1;2
p445;i6;1;1;1
p448;i6;1;1;2
p451;i6;1;1;2
p454;i6;1;0;2
p457;i6;1;1;1
p460;i6;1;0;2
p463;i6;1;0;1
p466;i6;1;1;1
p469;i6;1;1;1
p472;i6;1;1;1
p475;i6;1;1;1
p478;i6;1;1;2
p481;i6;1;1;1
p484;i6;1;1;2
p487;i6;1;1;1
p490;i6;1;1;1
p493;i6;1;0;2
p496;i6;1;1;2
p499;i6;1;1;2
p502;i6;1;0;1
p505;i6;1;1;1
p508;i6;1;0;1
p511;i6;1;1;1
p514;i6;1;1;1
p517;i6;1;1;1
p520;i6;1;0;1
p523;i6;1;1;1
p526;i6;1;1;1
p529;i6;1;1;2
p532;i6;1;0;1
p535;i6;1;1;1
p538;i6;1;0;2
p541;i6;1;1;2
p544;i6;1;0;1
p547;i6;1;1;1
p550;i6;1;1;1
p553;i6;1;0;2
p556;i6;1;1;2
p559;i6;1;1;2
p562;i6;1;1;1
p565;i6;1;0;2
p568;i6;1;0;1
p571;i6;1;0;2
p574;i6;1;1;2
p577;i6;1;1;2
p580;i6;1;1;1
p583;i6;1;1;2
p586;i6;1;1;2
p589;i6;1;0;2
p592;i6;1;1;2
p595;i6;1;1;1
p598;i6;1;0;2
p601;i6;1;0;1
p604;i6;1;1;1
p607;i6;1;1;1
p610;i6;1;1;1
p613;i6;1;0;1
p616;i6;1;0;1
p619;i6;1;0;2
p622;i6;1;0;1
p625;i6;1;1;2
p628;i6;1;0;1
p631;i6;1;0;1
p634;i6;1;1;1
p637;i6;1;1;2
p640;i6;1;1;2
p643;i6;1;1;2
p646;i6;1;1;2
p649;i6;1;1;2
p652;i6;1;0;1
p655;i6;1;1;2
p658;i6;1;0;1
p661;i6;1;0;1
p664;i6;1;1;2
p667;i6;1;1;2
p670;i6;1;0;2
p673;i6;1;1;2
p676;i6;1;1;1
p679;i6;1;1;1
p682;i6;1;0;2
p685;i6;1;1;1
p688;i6;1;0;1
p691;i6;1;0;1
p694;i6;1;0;2
p697;i6;1;1;1
p700;i6;1;0;2
p703;i6;1;1;1
p706;i6;1;0;1
p709;i6;1;1;1
p712;i6;1;0;1
p715;i6;1;1;1
p718;i6;1;1;2
p721;i6;1;1;1
p724;i6;1;1;2
p727;i6;1;1;2
p730;i6;1;1;2
p733;i6;1;1;2
p736;i6;1;0;1
p739;i6;1;1;1
p742;i6;1;1;2
p745;i6;1;1;2
p748;i6;1;1;2
p751;i6;1;1;2
p754;i6;1;1;2
p757;i6;1;0;2
p760;i6;1;1;2
p763;i6;1;1;2
p766;i6;1;1;2
p769;i6;1;1;1
p772;i6;1;1;2
p775;i6;1;1;2
p778;i6;1;1;1
p781;i6;1;1;1
p784;i6;1;1;2
p787;i6;1;1;1
p790;i6;1;1;2
p793;i6;1;0;2
p796;i6;1;1;1
p799;i6;1;0;1
p802;i6;1;0;1
p805;i6;1;0;1
p808;i6;1;1;2
p811;i6;1;1;2
p814;i6;1;1;2
p817;i6;1;0;1
p820;i6;1;1;2
p823;i6;1;0;1
p826;i6;1;1;2
p829;i6;1;0;1
p832;i6;1;0;1
p835;i6;1;1;2
p838;i6;1;1;2
p841;i6;1;1;2
p844;i6;1;0;2
p847;i6;1;1;2
p850;i6;1;1;1
p853;i6;1;0;1
p856;i6;1;1;2
p859;i6;1;1;1
p862;i6;1;1;1
p865;i6;1;1;2
p868;i6;1;1;1
p871;i6;1;1;2
p874;i6;1;0;2
p877;i6;1;1;2
p880;i6;1;1;2
p883;i6;1;0;1
p886;i6;1;0;1
p889;i6;1;1;1
p892;i6;1;1;1
p895;i6;1;1;2
p898;i6;1;0;1
p901;i6;1;1;1
p904;i6;1;1;1
p907;i6;1;0;2
p910;i6;1;1;1
p913;i6;1;1;2
p916;i6;1;1;1
p919;i6;1;1;2
p922;i6;1;1;1
p925;i6;1;1;2
p928;i6;1;1;1
p931;i6;1;1;2
p934;i6;1;1;1
p937;i6;1;1;2
p940;i6;1;0;2
p943;i6;1;1;2
p946;i6;1;1;1
p949;i6;1;0;1
p952;i6;1;1;1
p955;i6;1;1;2
p958;i6;1;0;2
p961;i6;1;1;2
p964;i6;1;1;2
p967;i6;1;1;2
p970;i6;1;0;2
p973;i6;1;1;2
p976;i6;1;1;2
p979;i6;1;1;2
p982;i6;1;0;2
p985;i6;1;1;1
p988;i6;1;1;1
p991;i6;1;0;2
p994;i6;1;0;1
p997;i6;1;0;1
p1000;i6;1;1;1
p1;i7;1;1;1
p4;i7;1;0;1
p7;i7;1;0;1
p10;i7;1;1;2
p13;i7;1;0;1
p16;i7;1;0;2
p19;i7;1;1;2
p22;i7;1;1;1
p25;i7;1;1;2
p28;i7;1;1;1
p31;i7;1;0;1
p34;i7;1;0;2
p37;i7;1;1;1
p40;i7;1;0;1
p43;i7;1;1;2
p46;i7;1;1;1
p49;i7;1;0;2
p52;i7;1;0;1
p55;i7;1;1;1
p58;i7;1;1;2
p61;i7;1;0;2
p64;i7;1;0;2
p67;i7;1;1;2
p70;i7;1;1;2
p73;i7;1;1;2
p76;i7;1;0;1
p79;i7;1;1;1
p82;i7;1;0;2
p85;i7;1;1;2
p88;i7;1;1;1
p91;i7;1;1;1
p94;i7;1;1;2
p97;i7;1;0;1
p100;i7;1;1;2
p103;i7;1;1;2
p106;i7;1;0;2
p109;i7;1;0;2
p112;i7;1;0;2
p115;i7;1;1;2
p118;i7;1;1;2
p121;i7;1;0;1
p124;i7;1;0;2
p127;i7;1;1;1
p130;i7;1;1;2
p133;i7;1;1;2
p136;i7;1;1;2
p139;i7;1;1;1
p142;i7;1;1;2
p145;i7;1;0;1
p148;i7;1;0;2
p151;i7;1;1;1
p154;i7;1;1;2
p157;i7;1;1;2
p160;i7;1;1;1
p163;i7;1;0;1
p166;i7;1;0;1
p169;i7;1;1;1
p172;i7;1;0;2
p175;i7;1;0;2
p178;i7;1;1;1
p181;i7;1;0;2
p184;i7;1;1;2
p187;i7;1;1;1
p190;i7;1;1;1
p193;i7;1;1;2
p196;i7;1;1;1
p199;i7;1;1;1
p202;i7;1;0;2
p205;i7;1;0;1
p208;i7;1;0;2
p211;i7;1;1;1
p214;i7;1;1;1
p217;i7;1;0;1
p220;i7;1;1;1
p223;i7;1;0;1
p226;i7;1;1;2
p229;i7;1;1;1
p232;i7;1;0;1
p235;i7;1;0;1
p238;i7;1;1;1
p241;i7;1;0;2
p244;i7;1;1;2
p247;i7;1;0;1
p250;i7;1;1;2
p253;i7;1;1;2
p256;i7;1;1;2
p259;i7;1;1;2
p262;i7;1;1;2
p265;i7;1;0;1
p268;i7;1;0;1
p271;i7;1;1;1
p274;i7;1;1;2
p277;i7;1;0;1
p280;i7;1;1;2
p283;i7;1;1;2
p286;i7;1;1;2
p289;i7;1;1;1
p292;i7;1;0;1
p295;i7;1;0;1
p298;i7;1;1;2
p301;i7;1;0;2
p304;i7;1;1;2
p307;i7;1;0;1
p310;i7;1;0;1
p313;i7;1;1;1
p316;i7;1;0;2
p319;i7;1;1;2
p322;i7;1;0;2
p325;i7;1;1;2
p328;i7;1;0;2
p331;i7;1;0;1
p334;i7;1;0;1
p337;i7;1;1;1
p340;i7;1;1;2
p343;i7;1;0;1
p346;i7;1;0;1
p349;i7;1;0;1
p352;i7;1;1;1
p355;i7;1;1;2
p358;i7;1;1;2
p361;i7;1;1;1
p364;i7;1;1;1
p367;i7;1;0;2
p370;i7;1;1;1
p373;i7;1;0;2
p376;i7;1;1;1
p379;i7;1;0;1
p382;i7;1;1;2
p385;i7;1;1;1
p388;i7;1;0;2
p391;i7;1;0;1
p394;i7;1;0;1
p397;i7;1;0;1
p400;i7;1;0;1
p403;i7;1;1;1
p406;i7;1;1;2
p409;i7;1;1;1
p412;i7;1;0;2
p415;i7;1;1;1
p418;i7;1;0;2
p421;i7;1;1;2
p424;i7;1;0;1
p427;i7;1;1;1
p430;i7;1;0;1
p433;i7;1;0;1
p436;i7;1;0;2
p439;i7;1;1;2
p442;i7;1;0;2
p445;i7;1;1;1
p448;i7;1;1;2
p451;i7;1;1;2
p454;i7;1;0;2
p457;i7;1;1;1
p460;i7;1;0;2
p463;i7;1;0;1
p466;i7;1;0;1
p469;i7;1;1;1
p472;i7;1;1;1
p475;i7;1;1;1
p478;i7;1;1;2
p481;i7;1;0;1
p484;i7;1;1;2
p487;i7;1;0;1
p490;i7;1;0;1
p493;i7;1;0;2
p496;i7;1;1;2
p499;i7;1;1;2
p502;i7;1;1;1
p505;i7;1;1;1
p508;i7;1;1;1
p511;i7;1;0;1
p514;i7;1;1;1
p517;i7;1;1;1
p520;i7;1;1;1
p523;i7;1;0;1
p526;i7;1;0;1
p529;i7;1;1;2
p532;i7;1;0;1
p535;i7;1;0;1
p538;i7;1;1;2
p541;i7;1;0;2
p544;i7;1;1;1
p547;i7;1;1;1
p550;i7;1;1;1
p553;i7;1;1;2
p556;i7;1;1;2
p559;i7;1;1;2
p562;i7;1;0;1
p565;i7;1;0;2
p568;i7;1;1;1
p571;i7;1;0;2
p574;i7;1;1;2
p577;i7;1;1;2
p580;i7;1;1;1
p583;i7;1;1;2
p586;i7;1;1;2
p589;i7;1;0;2
p592;i7;1;1;2
p595;i7;1;0;1
p598;i7;1;0;2
p601;i7;1;0;1
p604;i7;1;1;1
p607;i7;1;0;1
p610;i7;1;0;1
p613;i7;1;1;1
p616;i7;1;1;1
p619;i7;1;1;2
p622;i7;1;0;1
p625;i7;1;1;2
p628;i7;1;0;1
p631;i7;1;0;1
p634;i7;1;1;1
p637;i7;1;0;2
p640;i7;1;0;2
p643;i7;1;1;2
p646;i7;1;1;2
p649;i7;1;0;2
p652;i7;1;1;1
p655;i7;1;1;2
p658;i7;1;1;1
p661;i7;1;1;1
p664;i7;1;1;2
p667;i7;1;1;2
p670;i7;1;1;2
p673;i7;1;0;2
p676;i7;1;1;1
p679;i7;1;1;1
p682;i7;1;0;2
p685;i7;1;1;1
p688;i7;1;0;1
p691;i7;1;0;1
p694;i7;1;1;2
p697;i7;1;1;1
p700;i7;1;0;2
p703;i7;1;1;1
p706;i7;1;1;1
p709;i7;1;1;1
p712;i7;1;0;1
p715;i7;1;1;1
p718;i7;1;0;2
p721;i7;1;1;1
p724;i7;1;1;2
p727;i7;1;0;2
p730;i7;1;1;2
p733;i7;1;1;2
p736;i7;1;1;1
p739;i7;1;0;1
p742;i7;1;1;2
p745;i7;1;1;2
p748;i7;1;0;2
p751;i7;1;1;2
p754;i7;1;1;2
p757;i7;1;1;2
p760;i7;1;0;2
p763;i7;1;1;2
p766;i7;1;1;2
p769;i7;1;1;1
p772;i7;1;1;2
p775;i7;1;0;2
p778;i7;1;1;1
p781;i7;1;1;1
p784;i7;1;0;2
p787;i7;1;0;1
p790;i7;1;0;2
p793;i7;1;1;2
p796;i7;1;1;1
p799;i7;1;0;1
p802;i7;1;1;1
p805;i7;1;0;1
p808;i7;1;0;2
p811;i7;1;0;2
p814;i7;1;1;2
p817;i7;1;1;1
p820;i7;1;1;2
p823;i7;1;0;1
p826;i7;1;1;2
p829;i7;1;0;1
p832;i7;1;0;1
p835;i7;1;1;2
p838;i7;1;0;2
p841;i7;1;1;2
p844;i7;1;0;2
p847;i7;1;0;2
p850;i7;1;1;1
p853;i7;1;0;1
p856;i7;1;0;2
p859;i7;1;0;1
p862;i7;1;1;1
p865;i7;1;1;2
p868;i7;1;1;1
p871;i7;1;1;2
p874;i7;1;0;2
p877;i7;1;0;2
p880;i7;1;0;2
p883;i7;1;0;1
p886;i7;1;1;1
p889;i7;1;1;1
p892;i7;1;0;1
p895;i7;1;1;2
p898;i7;1;1;1
p901;i7;1;0;1
p904;i7;1;1;1
p907;i7;1;0;2
p910;i7;1;1;1
p913;i7;1;0;2
p916;i7;1;1;1
p919;i7;1;1;2
p922;i7;1;1;1
p925;i7;1;1;2
p928;i7;1;0;1
p931;i7;1;1;2
p934;i7;1;1;1
p937;i7;1;1;2
p940;i7;1;0;2
p943;i7;1;1;2
p946;i7;1;0;1
p949;i7;1;1;1
p952;i7;1;1;1
p955;i7;1;0;2
p958;i7;1;1;2
p961;i7;1;1;2
p964;i7;1;1;2
